,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
6,40733455,4.6,30.94,9.4,7.09,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,8.69,17.0,8.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,9.4,10.42,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,16.5,7.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.8,7.18,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,16.5,7.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,5.0,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.2,11.67,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.4,7.72,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,6.61,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,8.16,,0.0,ACTIVE,,
0,43653365,7.6,6.61,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.4,5.64,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,7.64,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.97,4.7,143.31,ACTIVE,,
7,42324350,9.2,6.18,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.89,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,27.0,7.78,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.97,4.7,143.31,ACTIVE,,
7,42324350,9.6,13.54,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,27.0,7.78,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.97,4.7,143.31,ACTIVE,,
7,42324350,10.0,12.63,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,6.27,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.97,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.78,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,6.27,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.97,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.78,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,7.5,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,8.16,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.78,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,7.5,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.98,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.78,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,7.5,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.98,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.78,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,8.94,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.98,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.78,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.2,5.22,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.98,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.66,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.4,6.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.86,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.98,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.66,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.4,6.08,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.13,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.98,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.66,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.4,6.08,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.85,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.0,5.64,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.66,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.6,8.61,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.85,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.22,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.0,5.18,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.66,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.6,8.61,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.85,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.17,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,7.8,5.05,4.7,143.31,ACTIVE,,
7,42324350,10.5,9.66,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.6,9.19,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.82,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.17,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.01,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,7.8,5.05,4.7,143.31,ACTIVE,,
7,42324350,8.4,19.59,25.0,8.16,10.5,10.0,ACTIVE,,
0,43653365,8.6,9.53,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.0,12.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.01,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.4,19.59,25.0,8.25,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.53,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,5.81,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,40.0,5.01,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.4,19.59,25.0,8.25,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.53,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.5,8.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.4,19.59,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.53,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.0,12.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.4,19.59,22.0,5.97,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.53,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.98,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.4,19.59,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,8.8,8.87,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.0,12.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.6,8.19,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.45,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.5,8.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.8,6.9,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,5.5,6.86,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.66,8.07,1.97,7.36,1.67,0.73,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.5,8.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.6,8.19,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,5.5,8.1,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.66,8.07,1.97,7.36,1.67,0.73,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.0,12.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.6,5.98,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,5.5,8.1,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.66,8.07,1.97,7.36,1.75,20.72,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.0,12.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.6,8.19,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,5.5,8.1,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.66,8.07,1.97,7.36,1.75,20.72,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,16.0,12.49,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,8.8,6.9,22.0,6.41,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.29,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.66,8.07,1.97,7.36,1.75,20.72,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.5,7.98,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,9.0,6.9,22.0,7.14,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.29,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.66,8.07,1.8,20.0,1.75,20.72,ACTIVE,,
2,40762513,18.0,8.4,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,5.65,60.0,9.65,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,9.75,,0.0,ACTIVE,,
5,39787308,38.0,9.91,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,5.0,4.7,143.31,ACTIVE,,
7,42324350,9.0,6.9,22.0,7.14,10.5,10.0,ACTIVE,,
0,43653365,8.8,9.29,17.0,8.61,17.0,48.62,ACTIVE,,
1,47017083,1.66,8.07,1.79,7.36,1.75,20.72,ACTIVE,,
2,40762513,18.0,8.4,65.0,7.88,,0.0,ACTIVE,,
3,38214962,18.0,5.65,60.0,11.39,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,11.49,,0.0,ACTIVE,,
5,39787308,40.0,5.67,440.0,9.29,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,6.0,6.74,4.7,143.31,ACTIVE,,
7,42324350,9.0,6.9,22.0,8.88,10.5,10.0,ACTIVE,,
0,43653365,9.2,6.48,17.0,8.61,17.0,48.62,ACTIVE,,
1,47017083,1.67,6.6,1.79,7.36,1.75,20.72,ACTIVE,,
2,40762513,18.0,8.4,65.0,7.88,,0.0,ACTIVE,,
3,38214962,18.0,5.65,60.0,11.84,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,11.49,,0.0,ACTIVE,,
5,39787308,40.0,5.67,440.0,9.29,340.0,6.21,ACTIVE,,
6,40733455,4.6,32.68,6.0,7.92,4.7,143.31,ACTIVE,,
7,42324350,9.0,6.9,22.0,8.88,10.5,10.0,ACTIVE,,
0,43653365,9.2,6.48,16.5,7.7,17.0,48.62,ACTIVE,,
1,47017083,1.67,6.6,1.79,7.36,1.75,20.72,ACTIVE,,
2,40762513,18.0,8.4,65.0,7.88,,0.0,ACTIVE,,
3,38214962,18.0,5.65,60.0,11.84,,0.0,ACTIVE,,
4,41286638,10.0,9.46,26.0,11.49,,0.0,ACTIVE,,
5,39787308,40.0,5.5,440.0,9.29,340.0,6.21,ACTIVE,,
6,40733455,4.6,32.68,5.8,8.46,4.7,143.31,ACTIVE,,
7,42324350,9.0,6.9,22.0,8.88,10.5,10.0,ACTIVE,,
0,43653365,9.2,6.48,16.5,7.7,17.0,48.62,ACTIVE,,
